
SetupTitle, Jumbo I/V Sweep
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, ON
TestParameter, Measurement.Adc.HighResolution.Mode, PLC
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -3
TestParameter, Output.Graph.XAxis.Right, 2
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, false
TestParameter, Output.Graph.YAxis.Data, ID, IG
TestParameter, Output.Graph.YAxis.Scale, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, 0.001, 0.001
TestParameter, Output.Graph.YAxis.Top, 0.01, 0.01
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, VG, VD, ID, IS, IG
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 12/12/2025 09:51:57
MetaData, TestRecord.TestTarget, WF01_251203_#1_Jumbo_L0
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 40633331-4a6a-42df-bcc9-49c13ef15d0e
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, false
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -3
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, ID, IG
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-15, -1E-10
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.01, -1E-15
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.96153846153846156
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.96153846153846156
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.96153846153846156
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.96153846153846156
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.96153846153846156
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU3:HR, Name=VG, Direction=Single, Linear/Log=LINEAR, Start=-3 V, Stop=2 V, Step=25 mV, No. of Steps=201, Compliance=100 mA, Pwr Comp=OFF	[VAR2] Unit=SMU1:HR, Name=VD, Start=100 mV, Stop=1.5 V, Step=200 mV, No. of Steps=8, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU4:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, VD	0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5	0.1	0.2	8
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, VD, ID, IS, IG
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A, A, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Jumbo I/V Sweep
Dimension1, 201, 201, 201, 201, 201
Dimension2, 8, 8, 8, 8, 8
DataName, VG, VD, IG, ID, IS
DataValue, -3, 0.1, -2.7744E-11, 6.5930000000000007E-12, 2.7930000000000003E-12
DataValue, -2.975, 0.1, -5.1340000000000005E-12, 2.5470000000000004E-12, 1.5450000000000002E-12
DataValue, -2.95, 0.1, -2.9090000000000002E-12, 1.5390000000000002E-12, 1.122E-12
DataValue, -2.9250000000000003, 0.1, -2.327E-12, 1.1750000000000001E-12, 7.6800000000000006E-13
DataValue, -2.9, 0.1, -1.994E-12, 9.6200000000000014E-13, 5.4700000000000009E-13
DataValue, -2.875, 0.1, -1.458E-12, 8.2E-13, 5.66E-13
DataValue, -2.85, 0.1, -1.019E-12, 6.16E-13, 5.46E-13
DataValue, -2.825, 0.1, -1.0640000000000001E-12, 4.65E-13, 4.21E-13
DataValue, -2.8000000000000003, 0.1, -1.155E-12, 5.12E-13, 3.08E-13
DataValue, -2.775, 0.1, -9.3300000000000016E-13, 5.0700000000000006E-13, 3.3500000000000004E-13
DataValue, -2.75, 0.1, -5.5200000000000007E-13, 4E-13, 3.64E-13
DataValue, -2.725, 0.1, -6.06E-13, 2.55E-13, 2.71E-13
DataValue, -2.7, 0.1, -7.72E-13, 2.7E-13, 1.82E-13
DataValue, -2.6750000000000003, 0.1, -7.6300000000000008E-13, 3.41E-13, 2.0800000000000002E-13
DataValue, -2.65, 0.1, -3.63E-13, 3.03E-13, 3.1000000000000004E-13
DataValue, -2.625, 0.1, -2.68E-13, 1.4900000000000002E-13, 2.93E-13
DataValue, -2.6, 0.1, -5.66E-13, 1.0800000000000001E-13, 1.63E-13
DataValue, -2.575, 0.1, -6.35E-13, 2.2800000000000004E-13, 1.5000000000000002E-13
DataValue, -2.5500000000000003, 0.1, -3.07E-13, 2.17E-13, 2.81E-13
DataValue, -2.525, 0.1, -8.9000000000000012E-14, 6.7E-14, 1.77E-13
DataValue, -2.5, 0.1, -4.5800000000000007E-13, 3.5E-14, 1.1500000000000002E-13
DataValue, -2.475, 0.1, -5.2700000000000008E-13, 1.7E-13, 1.12E-13
DataValue, -2.45, 0.1, -2.4000000000000004E-13, 1.59E-13, 1.7300000000000002E-13
DataValue, -2.4250000000000003, 0.1, -2.6000000000000003E-14, 7.3E-14, 1.9500000000000003E-13
DataValue, -2.4, 0.1, -3.3500000000000004E-13, 6.0000000000000005E-15, 8.8E-14
DataValue, -2.375, 0.1, -4.4100000000000004E-13, 1.0700000000000001E-13, -3.0000000000000002E-15
DataValue, -2.35, 0.1, -1.93E-13, 1.63E-13, 1.28E-13
DataValue, -2.325, 0.1, 2.8E-14, 4E-15, 1.57E-13
DataValue, -2.3000000000000003, 0.1, -2.3900000000000004E-13, -1.8000000000000002E-14, 8.2E-14
DataValue, -2.275, 0.1, -3.6900000000000004E-13, 6.1E-14, 6.6000000000000009E-14
DataValue, -2.25, 0.1, -2.17E-13, 8.7000000000000008E-14, 1.46E-13
DataValue, -2.225, 0.1, 7.4E-14, 1.7E-14, 1.19E-13
DataValue, -2.2, 0.1, -5.4000000000000003E-14, -1.1E-14, 6.5E-14
DataValue, -2.1750000000000003, 0.1, -4.63E-13, 2.6000000000000003E-14, -1.2000000000000001E-14
DataValue, -2.15, 0.1, -2.4100000000000003E-13, 6.5E-14, 4.3000000000000006E-14
DataValue, -2.125, 0.1, 8.3000000000000012E-14, -1.7E-14, 1.23E-13
DataValue, -2.1, 0.1, 3.6000000000000004E-14, -9.1E-14, 1.46E-13
DataValue, -2.075, 0.1, -3.5700000000000004E-13, -7E-14, 4.2000000000000004E-14
DataValue, -2.05, 0.1, -3.18E-13, 2.3000000000000003E-14, 5.3E-14
DataValue, -2.025, 0.1, 7.3E-14, 3.9000000000000004E-14, 1.2600000000000002E-13
DataValue, -2, 0.1, 1.7400000000000002E-13, -5.8E-14, 7.9E-14
DataValue, -1.975, 0.1, -2.7500000000000004E-13, -1.24E-13, 8E-15
DataValue, -1.95, 0.1, -2.8900000000000003E-13, 1.2000000000000001E-14, 1.2000000000000001E-14
DataValue, -1.925, 0.1, 7.5000000000000009E-14, -4E-15, 1.2000000000000002E-13
DataValue, -1.9000000000000001, 0.1, 1.3100000000000002E-13, -6.9000000000000009E-14, 5.700000000000001E-14
DataValue, -1.875, 0.1, -2.33E-13, -6.6000000000000009E-14, 3.0000000000000002E-15
DataValue, -1.85, 0.1, -3.0200000000000003E-13, 4.7E-14, -3.0000000000000005E-14
DataValue, -1.825, 0.1, 5.3E-14, 3.6000000000000004E-14, 1.06E-13
DataValue, -1.8, 0.1, 2.47E-13, -1.24E-13, 4.9000000000000006E-14
DataValue, -1.7750000000000001, 0.1, -1.9000000000000002E-13, -1.03E-13, -3.2E-14
DataValue, -1.75, 0.1, -3.27E-13, -3.0000000000000005E-14, -8E-15
DataValue, -1.725, 0.1, -3.5E-14, 2.3000000000000003E-14, 8.0000000000000013E-14
DataValue, -1.7, 0.1, 2.1000000000000001E-13, -1.0500000000000001E-13, 9.0000000000000008E-14
DataValue, -1.675, 0.1, -2.2E-14, -1.3700000000000002E-13, -2.8E-14
DataValue, -1.6500000000000001, 0.1, -2.61E-13, -5.3E-14, -8.8E-14
DataValue, -1.625, 0.1, -1.65E-13, -2.0000000000000003E-14, 4.2000000000000004E-14
DataValue, -1.6, 0.1, 2.81E-13, -7.9E-14, 1.0500000000000001E-13
DataValue, -1.575, 0.1, 8.4000000000000008E-14, -1.3300000000000001E-13, 1.8000000000000002E-14
DataValue, -1.55, 0.1, -2.7700000000000003E-13, -8.5E-14, 2.2E-14
DataValue, -1.5250000000000001, 0.1, -1.88E-13, 1.0000000000000002E-14, 3.9000000000000004E-14
DataValue, -1.5, 0.1, 1.94E-13, -7.8000000000000008E-14, 1.28E-13
DataValue, -1.475, 0.1, 3.1E-14, -1.5500000000000002E-13, -1E-15
DataValue, -1.45, 0.1, -2.35E-13, -7.3E-14, -1.1000000000000001E-13
DataValue, -1.425, 0.1, -1.9700000000000002E-13, -2.1000000000000002E-14, -5E-14
DataValue, -1.4000000000000001, 0.1, 1.89E-13, -3.9000000000000004E-14, 8.8E-14
DataValue, -1.375, 0.1, 2.2000000000000002E-13, -1.5500000000000002E-13, 5.1000000000000004E-14
DataValue, -1.35, 0.1, -2.4100000000000003E-13, -1.3700000000000002E-13, -4.8000000000000004E-14
DataValue, -1.325, 0.1, -2.4200000000000003E-13, -1.7E-14, -5.8E-14
DataValue, -1.3, 0.1, 3.5600000000000005E-13, -8.5E-14, 5.5000000000000005E-14
DataValue, -1.2750000000000001, 0.1, 2.67E-13, -1.75E-13, -1.0000000000000002E-14
DataValue, -1.25, 0.1, -1.18E-13, -8.7000000000000008E-14, -8.0000000000000013E-14
DataValue, -1.225, 0.1, -1.9100000000000002E-13, -4.5000000000000004E-14, -2.2E-14
DataValue, -1.2, 0.1, 1.88E-13, -6.3000000000000009E-14, 4.3000000000000006E-14
DataValue, -1.175, 0.1, 2.24E-13, -1.6100000000000002E-13, 3.2E-14
DataValue, -1.1500000000000001, 0.1, -1.77E-13, -1.5100000000000001E-13, -8.7000000000000008E-14
DataValue, -1.125, 0.1, -2.23E-13, -1.7E-14, -8.3000000000000012E-14
DataValue, -1.1, 0.1, 2.06E-13, -4.4E-14, 2.5E-14
DataValue, -1.075, 0.1, 2.43E-13, -1.54E-13, 5E-14
DataValue, -1.05, 0.1, -2.0100000000000003E-13, -1.16E-13, -1.4E-14
DataValue, -1.025, 0.1, -2.2200000000000001E-13, -5E-14, -4.3000000000000006E-14
DataValue, -1, 0.1, 1.58E-13, -6.0000000000000009E-14, 5.3E-14
DataValue, -0.975, 0.1, 2.17E-13, -2.0300000000000002E-13, -3.3000000000000005E-14
DataValue, -0.95000000000000007, 0.1, -1.57E-13, -1.6600000000000003E-13, -1.25E-13
DataValue, -0.925, 0.1, -2.49E-13, -9.2000000000000012E-14, -7.2000000000000009E-14
DataValue, -0.9, 0.1, 1.47E-13, -8.6000000000000012E-14, 4.2000000000000004E-14
DataValue, -0.875, 0.1, 2.12E-13, -1.83E-13, 1.6E-14
DataValue, -0.85, 0.1, -1.25E-13, -1.5500000000000002E-13, -5.6E-14
DataValue, -0.82500000000000007, 0.1, -2.49E-13, -5E-14, -2.3000000000000003E-14
DataValue, -0.8, 0.1, 1.88E-13, -1.0400000000000001E-13, 6.3000000000000009E-14
DataValue, -0.775, 0.1, 2.1300000000000003E-13, -1.54E-13, -3.4E-14
DataValue, -0.75, 0.1, -2.0200000000000002E-13, -1.52E-13, -7.9E-14
DataValue, -0.725, 0.1, -1.58E-13, -8.6000000000000012E-14, 9.0000000000000011E-15
DataValue, -0.70000000000000007, 0.1, 3.03E-13, -1.1500000000000002E-13, 7.1E-14
