
SetupTitle, I/V Sweep - Unit (transfer)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, PLC
TestParameter, Measurement.Adc.HighSpeed.Coeff, 5
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, PLC
TestParameter, Measurement.Adc.HighResolution.Coeff, 5
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, SS, ICH
TestParameter, Function.User.Unit, mV/dec, A
TestParameter, Function.User.Definition, diff(VG,log(ID))*1000, ID+IG
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -3
TestParameter, Output.Graph.XAxis.Right, 3
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, false
TestParameter, Output.Graph.YAxis.Data, ICH, IG
TestParameter, Output.Graph.YAxis.Scale, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, 0, 1E-15
TestParameter, Output.Graph.YAxis.Top, 1, 1E-12
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, VG, VD, VS, IG, ID, IS, SS, ICH
TestParameter, Output.Scalar.Data, SS
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 12/08/2025 09:25:29
MetaData, TestRecord.TestTarget, 251203_ALD IGZO_#1_R0C0_40/20/1
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, dc6b9901-0d33-4bd6-955e-c10bc80a4f40
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, false
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -3
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 3
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, ICH, IG
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-14, -1E-12
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0001, -1E-14
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.65
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.65
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.65
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.65
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.65
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR, Name=VG, Direction=Single, Linear/Log=LINEAR, Start=-3 V, Stop=3 V, Step=50 mV, No. of Steps=121, Compliance=100 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=VD, Start=100 mV, Stop=2.9 V, Step=1.4 V, No. of Steps=3, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU3:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, VD	0.1,1.5,2.9	0.1	1.4	3
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, VD, VS, IG, ID, IS, SS, ICH
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, V, A, A, A, mV/dec, A
AnalysisSetup, Analysis.Setup.Scalar.Datum.Name, SS
AnalysisSetup, Analysis.Setup.Scalar.Datum.Value, 45.5119613313418
AnalysisSetup, Analysis.Setup.Scalar.Datum.Unit, mV/dec
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, I/V Sweep - Unit (transfer)
Dimension1, 121, 121, 121, 121, 121, 121, 121, 121
Dimension2, 3, 3, 3, 3, 3, 3, 3, 3
DataName, VG, VD, VS, IG, ID, IS, SS, ICH
DataValue, -3, 0.1, 0, -2.0700000000000003E-13, -1.5000000000000002E-14, -1.5600000000000002E-13, 45.5119613313418, -2.2200000000000004E-13
DataValue, -2.95, 0.1, 0, -9.5000000000000012E-14, -4.5000000000000004E-14, -1.89E-13, 137.75299996279384, -1.4E-13
DataValue, -2.9, 0.1, 0, -7.9E-14, -3.1E-14, -1.4400000000000002E-13, -698.807899771016, -1.1000000000000001E-13
DataValue, -2.85, 0.1, 0, -1.0400000000000001E-13, -3.9000000000000004E-14, -1.6800000000000002E-13, -166.45198232926342, -1.4300000000000002E-13
DataValue, -2.8000000000000003, 0.1, 0, -1.09E-13, -1.7E-14, -1.7200000000000002E-13, -337.53472237133008, -1.26E-13
DataValue, -2.75, 0.1, 0, -7.2000000000000009E-14, -2.9E-14, -1.7800000000000002E-13, 105.15509278838783, -1.0100000000000001E-13
DataValue, -2.7, 0.1, 0, -8.8E-14, -4.4E-14, -1.6200000000000002E-13, 531.76715426766123, -1.32E-13
DataValue, -2.65, 0.1, 0, -1E-13, -3.5E-14, -2.05E-13, -154.15555163005459, -1.35E-13
DataValue, -2.6, 0.1, 0, -6.0000000000000009E-14, -2.3000000000000003E-14, -1.48E-13, -0, -8.3000000000000012E-14
DataValue, -2.5500000000000003, 0.1, 0, -1.19E-13, 0, -1.77E-13, -201.43547499564997, -1.19E-13
DataValue, -2.5, 0.1, 0, -8.7000000000000008E-14, -1.4E-14, -1.4400000000000002E-13, 0, -1.0100000000000001E-13
DataValue, -2.45, 0.1, 0, -6.7E-14, 3.0000000000000002E-15, -1.6700000000000002E-13, 201.43547499564997, -6.4E-14
DataValue, -2.4, 0.1, 0, -1.03E-13, -2.3000000000000003E-14, -1.8500000000000002E-13, 35.801128903378206, -1.2600000000000002E-13
DataValue, -2.35, 0.1, 0, -9.3000000000000008E-14, -4.9000000000000006E-14, -1.48E-13, 815.645236512657, -1.42E-13
DataValue, -2.3000000000000003, 0.1, 0, -1.1500000000000002E-13, -2.6000000000000003E-14, -1.7E-13, -66.937763479193649, -1.41E-13
DataValue, -2.25, 0.1, 0, -8.9000000000000012E-14, -1.1E-14, -1.81E-13, 2649.6855047323461, -1.0000000000000002E-13
DataValue, -2.2, 0.1, 0, -9.0000000000000008E-14, -2.7000000000000002E-14, -1.7E-13, 99.6708759171731, -1.17E-13
DataValue, -2.15, 0.1, 0, -7.8000000000000008E-14, -3.0000000000000005E-14, -1.52E-13, 148.26785026457105, -1.0800000000000002E-13
DataValue, -2.1, 0.1, 0, -1.0700000000000001E-13, -5.3E-14, -1.57E-13, -218.9341224016959, -1.6000000000000003E-13
DataValue, -2.05, 0.1, 0, -1E-13, -1.9E-14, -1.4400000000000002E-13, -113.73336524762613, -1.19E-13
DataValue, -2, 0.1, 0, -6.8E-14, -2.2E-14, -1.5000000000000002E-13, -899.0733107606095, -9E-14
DataValue, -1.95, 0.1, 0, -9.8000000000000012E-14, -1.7E-14, -1.35E-13, 1149.2749966699037, -1.1500000000000002E-13
DataValue, -1.9000000000000001, 0.1, 0, -8.3000000000000012E-14, -2.4000000000000002E-14, -1.71E-13, 105.15509278838761, -1.0700000000000001E-13
DataValue, -1.85, 0.1, 0, -7.3E-14, -4.4E-14, -1.76E-13, 111.17489912291451, -1.17E-13
DataValue, -1.8, 0.1, 0, -6.1E-14, -5.9E-14, -1.52E-13, -135.19593746274359, -1.2E-13
DataValue, -1.75, 0.1, 0, -5.2000000000000006E-14, -2.1000000000000002E-14, -1.3700000000000002E-13, -84.234240576925728, -7.3E-14
DataValue, -1.7, 0.1, 0, -7E-14, -1.8000000000000002E-14, -1.58E-13, -60.30533520143068, -8.8E-14
DataValue, -1.6500000000000001, 0.1, 0, -1.19E-13, -4E-15, -1.71E-13, 118.02225011438262, -1.23E-13
DataValue, -1.6, 0.1, 0, -9.6000000000000007E-14, -4.2000000000000004E-14, -1.83E-13, 49.630180202463187, -1.3800000000000002E-13
DataValue, -1.55, 0.1, 0, -1.09E-13, -3.0000000000000005E-14, -1.76E-13, -42.528303253744582, -1.3900000000000001E-13
DataValue, -1.5, 0.1, 0, -9.5000000000000012E-14, -4E-15, -1.93E-13, 1549.4622163225415, -9.9000000000000007E-14
DataValue, -1.45, 0.1, 0, -7.9E-14, -3.2E-14, -1.8600000000000002E-13, 54.567833396864444, -1.1100000000000001E-13
DataValue, -1.4000000000000001, 0.1, 0, -5.5000000000000005E-14, -2.5E-14, -1.75E-13, -48.089834696298666, -8.0000000000000013E-14
DataValue, -1.35, 0.1, 0, -7E-14, 4E-15, -1.8500000000000002E-13, -2449.6598261602544, -6.6000000000000009E-14
DataValue, -1.3, 0.1, 0, -1.09E-13, -2.4000000000000002E-14, -1.9200000000000002E-13, 75.656938274876438, -1.3300000000000001E-13
DataValue, -1.25, 0.1, 0, -8.9000000000000012E-14, -1.5000000000000002E-14, -1.9700000000000002E-13, 448.14201177245729, -1.0400000000000001E-13
DataValue, -1.2, 0.1, 0, -6.4E-14, -3.0000000000000005E-14, -1.7400000000000002E-13, 261.10188759936119, -9.4E-14
DataValue, -1.1500000000000001, 0.1, 0, -1.0500000000000001E-13, -2.2E-14, -1.82E-13, 347.60594967822146, -1.2700000000000001E-13
DataValue, -1.1, 0.1, 0, -6.3000000000000009E-14, -4.0000000000000006E-14, -1.57E-13, , -1.0300000000000002E-13
DataValue, -1.05, 0.1, 0, -9.1E-14, -2.2E-14, -2.06E-13, -116.86801525101259, -1.13E-13
DataValue, -1, 0.1, 0, -7.7E-14, -1.7E-14, -1.22E-13, -314.01736022611743, -9.4E-14
DataValue, -0.95000000000000007, 0.1, 0, -8.7000000000000008E-14, -1.6E-14, -1.7200000000000002E-13, 113.5900598556044, -1.0300000000000002E-13
DataValue, -0.9, 0.1, 0, -8.1000000000000008E-14, -4.1E-14, -1.6700000000000002E-13, -85.9733743526396, -1.22E-13
DataValue, -0.85, 0.1, 0, -2.2E-14, -5.0000000000000008E-15, -1.94E-13, -87.060789583313309, -2.7000000000000002E-14
DataValue, -0.8, 0.1, 0, -1.0200000000000001E-13, -1.3000000000000001E-14, -1.58E-13, -195.76151889712247, -1.1500000000000002E-13
DataValue, -0.75, 0.1, 0, -7E-14, 3.0000000000000002E-15, -1.6700000000000002E-13, 119.5817474075248, -6.7E-14
DataValue, -0.70000000000000007, 0.1, 0, -4.9000000000000006E-14, -3.0000000000000005E-14, -1.9500000000000003E-13, 35.29561238647608, -7.9000000000000017E-14
DataValue, -0.65, 0.1, 0, -1.0400000000000001E-13, -5.1000000000000004E-14, -1.82E-13, 203.82252163001542, -1.5500000000000002E-13
DataValue, -0.6, 0.1, 0, -7.4E-14, -4.9000000000000006E-14, -1.5500000000000002E-13, -53.98448436447844, -1.23E-13
DataValue, -0.55, 0.1, 0, -8.4000000000000008E-14, -8E-15, -1.63E-13, -140.10184635522654, -9.2000000000000012E-14
DataValue, -0.5, 0.1, 0, -8.6000000000000012E-14, -2.4000000000000002E-14, -1.9100000000000002E-13, -748.88756894188134, -1.1000000000000001E-13
DataValue, -0.45, 0.1, 0, -1.0100000000000001E-13, -7E-15, -1.5500000000000002E-13, -128.17907210310358, -1.0800000000000001E-13
DataValue, -0.4, 0.1, 0, -9.4E-14, -1.1E-14, -1.6600000000000003E-13, -118.02225011438225, -1.0500000000000001E-13
DataValue, -0.35000000000000003, 0.1, 0, -9.4E-14, 3.0000000000000002E-15, -1.5600000000000002E-13, -76.96552731115743, -9.1E-14
DataValue, -0.3, 0.1, 0, -9.1E-14, 3.0000000000000002E-15, -1.64E-13, 32.676846824621848, -8.8E-14
DataValue, -0.25, 0.1, 0, -9.8000000000000012E-14, -6.4E-14, -1.65E-13, 32.512131287344829, -1.6200000000000002E-13
DataValue, -0.2, 0.1, 0, -1.2100000000000002E-13, -6.5E-14, -1.7900000000000002E-13, -50.977272391163353, -1.8600000000000002E-13
DataValue, -0.15, 0.1, 0, -5.1000000000000004E-14, -9.0000000000000011E-15, -2.4200000000000003E-13, 74.906307187280717, -6.0000000000000009E-14
DataValue, -0.1, 0.1, 0, -6.0000000000000009E-14, 2.47E-13, -4.63E-13, 18.938032173428471, 1.87E-13
