
SetupTitle, Jumbo I/V Sweep
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, ON
TestParameter, Measurement.Adc.HighResolution.Mode, PLC
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, ID_gexc
TestParameter, Function.User.Unit, A
TestParameter, Function.User.Definition, ID+IG
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -3
TestParameter, Output.Graph.XAxis.Right, 2
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, false
TestParameter, Output.Graph.YAxis.Data, ID, IG
TestParameter, Output.Graph.YAxis.Scale, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, 0.001, 0.001
TestParameter, Output.Graph.YAxis.Top, 0.01, 0.01
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, VG, VD, ID, IS, IG, ID_gexc
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 12/15/2025 14:16:16
MetaData, TestRecord.TestTarget, WF01_251203_#5_Jumbo_R0
MetaData, TestRecord.IterationIndex, 9
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, bf966e2f-c32f-4f15-b15a-16a4bc8290c2
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, false
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -3
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, ID, IG
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-10, -1E-06
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.01, -1E-13
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.9375
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.9375
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.9375
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.9375
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.9375
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR, Name=VG, Direction=Single, Linear/Log=LINEAR, Start=-3 V, Stop=2 V, Step=25 mV, No. of Steps=201, Compliance=100 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=VD, Start=100 mV, Stop=1.5 V, Step=200 mV, No. of Steps=8, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU3:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, VD	0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5	0.1	0.2	8
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, VD, ID, IS, IG, ID_gexc
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A, A, A, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Jumbo I/V Sweep
Dimension1, 201, 201, 201, 201, 201, 201
Dimension2, 8, 8, 8, 8, 8, 8
DataName, VG, VD, IG, ID, IS, ID_gexc
DataValue, -3, 0.1, -8.87632E-08, 8.84115E-08, 1.7070000000000002E-11, -3.5169999999999911E-10
DataValue, -2.975, 0.1, -8.7182899999999989E-08, 8.714719999999999E-08, 8.3510000000000011E-12, -3.5699999999998129E-11
DataValue, -2.95, 0.1, -8.5479399999999989E-08, 8.56457E-08, 5.582E-12, 1.6630000000000593E-10
DataValue, -2.9250000000000003, 0.1, -8.33244E-08, 8.3592E-08, 4.01E-12, 2.6760000000000433E-10
DataValue, -2.9, 0.1, -8.2734499999999992E-08, 8.30204E-08, 3.1650000000000003E-12, 2.8590000000000126E-10
DataValue, -2.875, 0.1, -8.18892E-08, 8.18995E-08, 2.5260000000000003E-12, 1.0300000000001092E-11
DataValue, -2.85, 0.1, -8.007149999999999E-08, 8.01051E-08, 2.038E-12, 3.3600000000003689E-11
DataValue, -2.825, 0.1, -7.8499899999999989E-08, 7.8420899999999993E-08, 1.7910000000000001E-12, -7.8999999999996935E-11
DataValue, -2.8000000000000003, 0.1, -7.69091E-08, 7.6905999999999987E-08, 1.5010000000000002E-12, -3.1000000000088091E-12
DataValue, -2.775, 0.1, -7.52744E-08, 7.5200599999999991E-08, 1.3210000000000001E-12, -7.3800000000006921E-11
DataValue, -2.75, 0.1, -7.3221899999999987E-08, 7.36976E-08, 1.021E-12, 4.7570000000000736E-10
DataValue, -2.725, 0.1, -7.1673399999999991E-08, 7.1549099999999993E-08, 9.1400000000000014E-13, -1.24299999999998E-10
DataValue, -2.7, 0.1, -7.0213899999999991E-08, 7.0171599999999993E-08, 7.01E-13, -4.2299999999997672E-11
DataValue, -2.6750000000000003, 0.1, -6.82589E-08, 6.8413899999999988E-08, 6.13E-13, 1.5499999999999047E-10
DataValue, -2.65, 0.1, -6.66511E-08, 6.6641E-08, 5.1E-13, -1.0100000000003512E-11
DataValue, -2.625, 0.1, -6.5095999999999989E-08, 6.505439999999999E-08, 4.1E-13, -4.1599999999999525E-11
DataValue, -2.6, 0.1, -6.3611E-08, 6.35375E-08, 3.2100000000000005E-13, -7.3500000000003934E-11
DataValue, -2.575, 0.1, -6.2072799999999992E-08, 6.208989999999999E-08, 2.2000000000000002E-13, 1.7099999999998214E-11
DataValue, -2.5500000000000003, 0.1, -6.0514699999999993E-08, 6.0501E-08, 1.9800000000000002E-13, -1.3699999999999653E-11
DataValue, -2.525, 0.1, -5.9139099999999997E-08, 5.9029299999999995E-08, 1.28E-13, -1.0980000000000142E-10
DataValue, -2.5, 0.1, -5.7616399999999993E-08, 5.7583499999999994E-08, 1.28E-13, -3.2899999999998925E-11
DataValue, -2.475, 0.1, -5.6201799999999992E-08, 5.61992E-08, 1.24E-13, -2.5999999999950073E-12
DataValue, -2.45, 0.1, -5.4857799999999996E-08, 5.4867099999999996E-08, 1.2000000000000001E-14, 9.2999999999999575E-12
DataValue, -2.4250000000000003, 0.1, -5.33615E-08, 5.3559199999999994E-08, 5.0000000000000008E-15, 1.9769999999999654E-10
DataValue, -2.4, 0.1, -5.19517E-08, 5.20441E-08, -2.5E-14, 9.2400000000000219E-11
DataValue, -2.375, 0.1, -5.0623599999999995E-08, 5.0575499999999995E-08, -6.9000000000000009E-14, -4.8100000000000279E-11
DataValue, -2.35, 0.1, -4.9192699999999993E-08, 4.9126599999999992E-08, -8.3000000000000012E-14, -6.6100000000000837E-11
DataValue, -2.325, 0.1, -4.84705E-08, 4.8400199999999994E-08, -1.1400000000000002E-13, -7.0300000000002952E-11
DataValue, -2.3000000000000003, 0.1, -4.7156599999999995E-08, 4.71493E-08, -1.0100000000000001E-13, -7.29999999999769E-12
DataValue, -2.275, 0.1, -4.5845199999999996E-08, 4.5548299999999995E-08, -2.0200000000000002E-13, -2.9690000000000049E-10
DataValue, -2.25, 0.1, -4.4272699999999993E-08, 4.4190999999999995E-08, -2.35E-13, -8.169999999999735E-11
DataValue, -2.225, 0.1, -4.3020799999999994E-08, 4.30648E-08, -2.33E-13, 4.400000000000357E-11
DataValue, -2.2, 0.1, -4.1740999999999996E-08, 4.1783299999999994E-08, -2.6600000000000003E-13, 4.2299999999997672E-11
DataValue, -2.1750000000000003, 0.1, -4.04967E-08, 4.0476799999999995E-08, -2.7500000000000004E-13, -1.9900000000004036E-11
DataValue, -2.15, 0.1, -3.9334499999999994E-08, 3.9331799999999994E-08, -2.7700000000000003E-13, -2.7000000000004146E-12
DataValue, -2.125, 0.1, -3.8235299999999994E-08, 3.82422E-08, -3.0900000000000005E-13, 6.90000000000253E-12
DataValue, -2.1, 0.1, -3.71424E-08, 3.6928799999999995E-08, -3.9600000000000003E-13, -2.1360000000000265E-10
DataValue, -2.075, 0.1, -3.5771599999999996E-08, 3.5770999999999997E-08, -3.31E-13, -5.9999999999935686E-13
DataValue, -2.05, 0.1, -3.4661499999999996E-08, 3.4650599999999995E-08, -3.29E-13, -1.0900000000000448E-11
DataValue, -2.025, 0.1, -3.3572899999999994E-08, 3.3575399999999996E-08, -4.3800000000000005E-13, 2.5000000000028348E-12
DataValue, -2, 0.1, -3.2446899999999994E-08, 3.2416799999999994E-08, -4E-13, -3.009999999999972E-11
DataValue, -1.975, 0.1, -3.1319199999999995E-08, 3.1302899999999994E-08, -5.0300000000000008E-13, -1.6300000000001278E-11
DataValue, -1.95, 0.1, -3.0260999999999995E-08, 3.0352999999999994E-08, -3.75E-13, 9.1999999999998442E-11
DataValue, -1.925, 0.1, -2.9377199999999997E-08, 2.9374499999999996E-08, -4.7800000000000008E-13, -2.7000000000004146E-12
DataValue, -1.9000000000000001, 0.1, -2.8415899999999996E-08, 2.8364399999999997E-08, -4.36E-13, -5.149999999999884E-11
DataValue, -1.875, 0.1, -2.7405299999999996E-08, 2.74614E-08, -3.9200000000000005E-13, 5.6100000000002732E-11
DataValue, -1.85, 0.1, -2.6452499999999998E-08, 2.64563E-08, -4.12E-13, 3.8000000000003384E-12
DataValue, -1.825, 0.1, -2.5546999999999997E-08, 2.5568099999999997E-08, -5.39E-13, 2.1099999999999441E-11
DataValue, -1.8, 0.1, -2.4631499999999998E-08, 2.4600099999999997E-08, -4.9E-13, -3.1400000000000533E-11
DataValue, -1.7750000000000001, 0.1, -2.3713599999999998E-08, 2.3750899999999997E-08, -5.18E-13, 3.729999999999862E-11
DataValue, -1.75, 0.1, -2.2862399999999998E-08, 2.2823899999999998E-08, -4.92E-13, -3.8500000000000643E-11
DataValue, -1.725, 0.1, -2.2000099999999997E-08, 2.1997599999999998E-08, -5.5100000000000008E-13, -2.4999999999995261E-12
DataValue, -1.7, 0.1, -2.11488E-08, 2.1166699999999997E-08, -4.1400000000000005E-13, 1.789999999999846E-11
DataValue, -1.675, 0.1, -2.0345799999999998E-08, 2.03567E-08, -4.0500000000000004E-13, 1.0900000000000448E-11
DataValue, -1.6500000000000001, 0.1, -1.95377E-08, 1.9564999999999997E-08, -4.87E-13, 2.7299999999997207E-11
DataValue, -1.625, 0.1, -1.87519E-08, 1.87462E-08, -4.47E-13, -5.7000000000005076E-12
DataValue, -1.6, 0.1, -1.7978599999999997E-08, 1.79519E-08, -5.15E-13, -2.669999999999785E-11
DataValue, -1.575, 0.1, -1.7238399999999997E-08, 1.7230099999999998E-08, -4.92E-13, -8.2999999999988236E-12
DataValue, -1.55, 0.1, -1.65144E-08, 1.6532E-08, -5.2600000000000008E-13, 1.7599999999998781E-11
DataValue, -1.5250000000000001, 0.1, -1.5826899999999998E-08, 1.57978E-08, -5.0400000000000007E-13, -2.9099999999998586E-11
DataValue, -1.5, 0.1, -1.50631E-08, 1.5064099999999997E-08, -5.64E-13, 9.999999999978252E-13
DataValue, -1.475, 0.1, -1.4422699999999998E-08, 1.4400399999999998E-08, -5.2700000000000008E-13, -2.2299999999999809E-11
DataValue, -1.45, 0.1, -1.3730499999999998E-08, 1.3718599999999999E-08, -5.5200000000000007E-13, -1.1899999999999928E-11
DataValue, -1.425, 0.1, -1.3065899999999999E-08, 1.3076899999999998E-08, -5.39E-13, 1.0999999999999238E-11
DataValue, -1.4000000000000001, 0.1, -1.2474499999999999E-08, 1.2459299999999999E-08, -4.8500000000000005E-13, -1.51999999999997E-11
DataValue, -1.375, 0.1, -1.1897199999999998E-08, 1.1888299999999998E-08, -5.7600000000000007E-13, -8.8999999999998348E-12
DataValue, -1.35, 0.1, -1.1339799999999998E-08, 1.12749E-08, -6.05E-13, -6.4899999999998814E-11
DataValue, -1.325, 0.1, -1.0748499999999999E-08, 1.0732899999999999E-08, -5.35E-13, -1.5599999999999822E-11
