
SetupTitle, Check UnitTransistor
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, ON
TestParameter, Measurement.Adc.HighResolution.Mode, PLC
TestParameter, Measurement.Adc.HighResolution.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, I_NET
TestParameter, Function.User.Unit, A
TestParameter, Function.User.Definition, IG+IDD+ISS
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -2
TestParameter, Output.Graph.XAxis.Right, 2
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, false
TestParameter, Output.Graph.YAxis.Data, IDD, I_NET
TestParameter, Output.Graph.YAxis.Scale, Log, Linear
TestParameter, Output.Graph.YAxis.Bottom, 1E-14, 0
TestParameter, Output.Graph.YAxis.Top, 0.01, 1
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, false, true
TestParameter, Output.List.Data, VG, IDD, ISS, IG, I_NET, BG
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 12/17/2025 11:15:08
MetaData, TestRecord.TestTarget, PRAGMATIC_LOWER
MetaData, TestRecord.IterationIndex, 4
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, ae093d31-fee0-497a-8d9f-8dee8a817686
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, false
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -2
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, IDD, I_NET
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, false, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-14, -1.4E-10
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.01, 3.2E-10
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR, Name=VG, Direction=Single, Linear/Log=LINEAR, Start=-3 V, Stop=3 V, Step=60 mV, No. of Steps=101, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU2:HR, Name=VSS, Source Mode=V, Source=0 V, Compliance=100 mA	[CONSTANTS] Unit=SMU4:HR, Name=VDD, Source Mode=V, Source=100 mV, Compliance=100 mA	[CONSTANTS] Unit=SMU3:HR, Name=BG, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, IDD, ISS, IG, I_NET, BG
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A, A, A, V
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Check UnitTransistor
Dimension1, 101, 101, 101, 101, 101, 101
Dimension2, 1, 1, 1, 1, 1, 1
DataName, VG, BG, IG, ISS, IDD, I_NET
DataValue, -3, 0, -3.9000000000000004E-14, 8.5E-14, -1.58E-13, -1.1200000000000002E-13
DataValue, -2.94, 0, -8.5E-14, -7.6E-14, -1.75E-13, -3.36E-13
DataValue, -2.88, 0, -1.5100000000000001E-13, -4.2000000000000004E-14, 3.3000000000000005E-14, -1.6E-13
DataValue, -2.82, 0, -4.5000000000000004E-14, 6.3000000000000009E-14, 6.0000000000000009E-14, 7.8000000000000021E-14
DataValue, -2.7600000000000002, 0, 2.3000000000000003E-14, -4.9000000000000006E-14, -1.9E-14, -4.5000000000000004E-14
DataValue, -2.7, 0, -4.2000000000000004E-14, 6.2E-14, -1.06E-13, -8.6E-14
DataValue, -2.64, 0, -1E-13, -6.9000000000000009E-14, 2.0100000000000003E-13, 3.2000000000000015E-14
DataValue, -2.58, 0, -3.0000000000000002E-15, -2.4000000000000002E-14, 6.8E-14, 4.1E-14
DataValue, -2.52, 0, 2E-15, -1.2000000000000002E-13, -4.3000000000000006E-14, -1.6100000000000002E-13
DataValue, -2.46, 0, -6.1E-14, -1E-13, -5E-14, -2.11E-13
DataValue, -2.4, 0, 9.0000000000000011E-15, -6.0000000000000005E-15, 1.3E-13, 1.3300000000000001E-13
DataValue, -2.34, 0, -1.2000000000000001E-14, -1.0000000000000002E-14, 4.0000000000000006E-14, 1.8000000000000005E-14
DataValue, -2.2800000000000002, 0, -2.3000000000000003E-14, -3.0000000000000005E-14, -2.1500000000000002E-13, -2.68E-13
DataValue, -2.22, 0, 2.6000000000000003E-14, -4.4E-14, -7.3E-14, -9.1E-14
DataValue, -2.16, 0, 7.2000000000000009E-14, -2.8E-14, 7.5000000000000009E-14, 1.1900000000000002E-13
DataValue, -2.1, 0, 4.4E-14, -1.0500000000000001E-13, -8.6000000000000012E-14, -1.4700000000000003E-13
DataValue, -2.04, 0, 1.5000000000000002E-14, -5.0000000000000008E-15, 1.53E-13, 1.63E-13
DataValue, -1.98, 0, -1.1300000000000001E-13, -4.1E-14, 1.9E-14, -1.35E-13
DataValue, -1.92, 0, -3.1E-14, 5.700000000000001E-14, -5.4000000000000003E-14, -2.7999999999999994E-14
DataValue, -1.86, 0, 5.0000000000000008E-15, 1.0000000000000002E-14, -2.84E-13, -2.69E-13
DataValue, -1.8, 0, -6.7E-14, 1.6700000000000002E-13, 1.83E-13, 2.83E-13
DataValue, -1.74, 0, -1.18E-13, -1.19E-13, 1.1500000000000002E-13, -1.2199999999999999E-13
DataValue, -1.68, 0, -1E-15, -1.9E-14, -5.5000000000000005E-14, -7.5000000000000009E-14
DataValue, -1.62, 0, 3.6000000000000004E-14, -4.9000000000000006E-14, 8.0000000000000013E-14, 6.7E-14
DataValue, -1.56, 0, -7.5000000000000009E-14, -8E-15, -9.1E-14, -1.74E-13
DataValue, -1.5, 0, -2.4000000000000002E-14, 8.0000000000000013E-14, -1.7400000000000002E-13, -1.18E-13
DataValue, -1.44, 0, -5.1000000000000004E-14, 1.3200000000000002E-13, 6.6000000000000009E-14, 1.4700000000000003E-13
DataValue, -1.3800000000000001, 0, 6.5E-14, -4.6000000000000006E-14, 3.0000000000000002E-15, 2.1999999999999995E-14
DataValue, -1.32, 0, -4.1E-14, -4E-15, -6.7E-14, -1.12E-13
DataValue, -1.26, 0, -6.4E-14, -6.3000000000000009E-14, -3.6000000000000003E-13, -4.87E-13
DataValue, -1.2, 0, -7E-15, 1.53E-13, 1.46E-13, 2.92E-13
DataValue, -1.1400000000000001, 0, -2.2E-14, -5.0000000000000008E-15, 4.1E-14, 1.4E-14
DataValue, -1.08, 0, -1.57E-13, 1E-15, 1.0000000000000002E-14, -1.46E-13
DataValue, -1.02, 0, -1.06E-13, 1.6E-14, -1.1000000000000001E-13, -2E-13
DataValue, -0.96, 0, -1.64E-13, 0, 1.6700000000000002E-13, 3.0000000000000125E-15
DataValue, -0.9, 0, -6.0000000000000005E-15, -1.1100000000000001E-13, -2.8900000000000003E-13, -4.0600000000000009E-13
DataValue, -0.84, 0, -1.09E-13, 1.4400000000000002E-13, 1.5000000000000002E-14, 5.0000000000000014E-14
DataValue, -0.78, 0, 6.3000000000000009E-14, -2.9E-14, -2.7000000000000002E-14, 7.000000000000008E-15
DataValue, -0.72, 0, -4.6000000000000006E-14, 1.0700000000000001E-13, -5.5000000000000005E-14, 6E-15
DataValue, -0.66, 0, -6.5E-14, -1.18E-13, -1.88E-13, -3.7100000000000003E-13
DataValue, -0.6, 0, -6.9000000000000009E-14, 3.2E-14, 3.3700000000000003E-13, 3.0000000000000003E-13
DataValue, -0.54, 0, 1.2000000000000001E-14, -5E-14, -1.24E-13, -1.6200000000000002E-13
DataValue, -0.48, 0, 6.0000000000000005E-15, 0, 3.0000000000000005E-14, 3.6000000000000004E-14
DataValue, -0.42, 0, -1.0400000000000001E-13, -6.6000000000000009E-14, -4.9000000000000006E-14, -2.1900000000000003E-13
DataValue, -0.36, 0, -4.3000000000000006E-14, 1.8000000000000002E-14, 6.9000000000000009E-14, 4.4E-14
DataValue, -0.3, 0, -8.9000000000000012E-14, -5.3E-14, -2.0300000000000002E-13, -3.4500000000000004E-13
DataValue, -0.24, 0, 2.7000000000000002E-14, 3.3000000000000005E-14, 6.4E-14, 1.24E-13
DataValue, -0.18, 0, -1.52E-13, 7E-15, 1.24E-13, -2.1000000000000005E-14
DataValue, -0.12, 0, -9.5000000000000012E-14, 3.6000000000000004E-14, -2.4000000000000002E-14, -8.3000000000000025E-14
DataValue, -0.06, 0, -9.5000000000000012E-14, -4.4E-14, -2.2600000000000002E-13, -3.6500000000000006E-13
DataValue, 0, 0, -3.6000000000000004E-14, -8.9000000000000012E-14, 2.9E-14, -9.600000000000002E-14
DataValue, 0.06, 0, -6.8E-14, -5.5000000000000005E-14, 9.4E-14, -2.9E-14
DataValue, 0.12, 0, -1.8000000000000002E-14, -3.5E-13, 2.56E-13, -1.1200000000000003E-13
DataValue, 0.18, 0, -6.6000000000000009E-14, -2.481E-12, 2.46E-12, -8.6999999999999932E-14
DataValue, 0.24, 0, -9.0000000000000011E-15, -1.7135E-11, 1.6979E-11, -1.6500000000000021E-13
DataValue, 0.3, 0, -8.8E-14, -1.10786E-10, 1.09293E-10, -1.5810000000000047E-12
DataValue, 0.36, 0, -4.2000000000000004E-14, -5.62205E-10, 5.5954600000000007E-10, -2.7010000000000096E-12
DataValue, 0.42, 0, -1.9700000000000002E-13, -1.98343E-09, 1.97572E-09, -7.9070000000001051E-12
DataValue, 0.48, 0, -1.09E-13, -5.00636E-09, 4.98951E-09, -1.6959000000000417E-11
DataValue, 0.54, 0, -6.0000000000000009E-14, -9.77403E-09, 9.74861E-09, -2.5479999999999378E-11
DataValue, 0.6, 0, -7.7E-14, -1.61316E-08, 1.6133999999999997E-08, 2.3229999999960431E-12
DataValue, 0.66, 0, -1.0800000000000001E-13, -2.3886199999999997E-08, 2.3882399999999997E-08, -3.9080000000016785E-12
DataValue, 0.72, 0, -3.8E-14, -3.28084E-08, 3.27412E-08, -6.7237999999999639E-11
DataValue, 0.78, 0, -6.3000000000000009E-14, -4.2589199999999996E-08, 4.2628099999999995E-08, 3.8837000000002189E-11
DataValue, 0.84, 0, -4.2000000000000004E-14, -5.33933E-08, 5.3384399999999992E-08, -8.9420000000049514E-12
DataValue, 0.9, 0, -4.0000000000000006E-14, -6.49398E-08, 6.49931E-08, 5.3259999999997395E-11
DataValue, 0.96, 0, -5.5000000000000005E-14, -7.7160299999999987E-08, 7.7163799999999991E-08, 3.44500000000298E-12
DataValue, 1.02, 0, -2.4000000000000002E-14, -9.004339999999999E-08, 9.0074999999999991E-08, 3.1576000000007006E-11
DataValue, 1.08, 0, -6.8E-14, -1.0365919999999999E-07, 1.0363029999999999E-07, -2.8967999999996213E-11
DataValue, 1.1400000000000001, 0, 4E-15, -1.17718E-07, 1.1783E-07, 1.1200400000000916E-10
DataValue, 1.2, 0, -1.6200000000000002E-13, -1.32535E-07, 1.32641E-07, 1.05838000000009E-10
DataValue, 1.26, 0, -4.8000000000000004E-14, -1.47783E-07, 1.47913E-07, 1.2995200000002623E-10
DataValue, 1.32, 0, -2.6000000000000003E-14, -1.6359E-07, 1.63704E-07, 1.1397400000000848E-10
DataValue, 1.3800000000000001, 0, -2.3000000000000003E-14, -1.80073E-07, 1.8010699999999999E-07, 3.3976999999981591E-11
DataValue, 1.44, 0, -4.4E-14, -1.96566E-07, 1.96568E-07, 1.9560000000014768E-12
DataValue, 1.5, 0, -5E-14, -2.13591E-07, 2.13757E-07, 1.6595000000000686E-10
